Trial,Reward,Algorithm
1400,1.8301118738062325,Thompson Sampling
1401,-0.37818478297001556,Thompson Sampling
1402,1.5230415456226747,Thompson Sampling
1403,-0.14108156594100763,Thompson Sampling
1404,0.31034508621740065,Thompson Sampling
1405,0.6706500495529868,Thompson Sampling
1406,1.763221300004808,Thompson Sampling
1407,0.11856818314719231,Thompson Sampling
1408,0.7902365998689593,Thompson Sampling
1409,1.261443746613824,Thompson Sampling
1410,1.9819984633345489,Thompson Sampling
1411,1.8798583120588497,Thompson Sampling
1412,1.1173946922064046,Thompson Sampling
1413,0.8295905073357429,Thompson Sampling
1414,0.7186097769093839,Thompson Sampling
1415,1.271940026432649,Thompson Sampling
1416,1.5119925528559477,Thompson Sampling
1417,-1.1922478906527418,Thompson Sampling
1418,-0.960497157026822,Thompson Sampling
1419,1.6747535354264065,Thompson Sampling
1420,-0.09373276691441279,Thompson Sampling
1421,0.9918747229465897,Thompson Sampling
1422,1.6990297580666918,Thompson Sampling
1423,1.937738443542742,Thompson Sampling
1424,2.786220206395791,Thompson Sampling
1425,1.6805094962589644,Thompson Sampling
1426,-0.22982355676215838,Thompson Sampling
1427,1.480520519468334,Thompson Sampling
1428,0.7601767086087806,Thompson Sampling
1429,1.3161763153222736,Thompson Sampling
1430,0.1480049866704265,Thompson Sampling
1431,0.7783791622217395,Thompson Sampling
1432,1.8791701992595962,Thompson Sampling
1433,0.8234998578074348,Thompson Sampling
1434,2.1987543050214704,Thompson Sampling
1435,1.5159525117476935,Thompson Sampling
1436,1.3231100617196474,Thompson Sampling
1437,1.009032849782197,Thompson Sampling
1438,0.04967381197021237,Thompson Sampling
1439,0.8358653554300464,Thompson Sampling
1440,0.10357030936612366,Thompson Sampling
1441,-1.1878319453151827,Thompson Sampling
1442,1.5408741935695351,Thompson Sampling
1443,0.4211171501062063,Thompson Sampling
1444,0.32881845634751117,Thompson Sampling
1445,1.058608023086209,Thompson Sampling
1446,0.09136784659868458,Thompson Sampling
1447,0.06989438529309822,Thompson Sampling
1448,1.2756333001499736,Thompson Sampling
1449,1.0864425805439717,Thompson Sampling
1450,0.5480795500237756,Thompson Sampling
1451,1.502063946693192,Thompson Sampling
1452,1.9586061636706016,Thompson Sampling
1453,0.48866438716724664,Thompson Sampling
1454,0.4213932330508741,Thompson Sampling
1455,1.9665495108446756,Thompson Sampling
1456,-0.48367927016210854,Thompson Sampling
1457,0.7452106122280953,Thompson Sampling
1458,0.7336897275955296,Thompson Sampling
1459,0.931917324964429,Thompson Sampling
1460,1.7044850611640041,Thompson Sampling
1461,-0.5349476999798611,Thompson Sampling
1462,-0.7271415687188922,Thompson Sampling
1463,0.24962932679441097,Thompson Sampling
1464,0.2558176818694029,Thompson Sampling
1465,2.245208171216032,Thompson Sampling
1466,-0.4604042144361553,Thompson Sampling
1467,-0.3373179956510478,Thompson Sampling
1468,1.6742663934460698,Thompson Sampling
1469,-0.011834689696825218,Thompson Sampling
1470,0.897815811100231,Thompson Sampling
1471,1.4396105170756694,Thompson Sampling
1472,1.5780961019319493,Thompson Sampling
1473,2.43688201325892,Thompson Sampling
1474,0.28281784741784066,Thompson Sampling
1475,1.8218164358181423,Thompson Sampling
1476,1.560856846416746,Thompson Sampling
1477,0.029127900965492004,Thompson Sampling
1478,1.5529273752416137,Thompson Sampling
1479,1.0562445435774706,Thompson Sampling
1480,1.4239476347842275,Thompson Sampling
1481,0.937342055508009,Thompson Sampling
1482,0.5877148484448673,Thompson Sampling
1483,-0.18654537720987718,Thompson Sampling
1484,-1.0581794746409883,Thompson Sampling
1485,-0.03258993858708292,Thompson Sampling
1486,0.8926817517706648,Thompson Sampling
1487,-0.27647353379396467,Thompson Sampling
1488,1.1501825474667011,Thompson Sampling
1489,-0.18671948300246033,Thompson Sampling
1490,0.9209279016158719,Thompson Sampling
1491,-0.9671841782944897,Thompson Sampling
1492,2.0699910845247365,Thompson Sampling
1493,-0.035779516058267236,Thompson Sampling
1494,1.6240495030420878,Thompson Sampling
1495,1.3705494982340118,Thompson Sampling
1496,1.0905826983625488,Thompson Sampling
1497,2.3177380924187143,Thompson Sampling
1498,0.14753737023385582,Thompson Sampling
1499,1.613287220880269,Thompson Sampling
1500,2.1139984854913205,Thompson Sampling
1501,0.5336410651512402,Thompson Sampling
1502,-0.9072991145545518,Thompson Sampling
1503,1.0108606103529842,Thompson Sampling
1504,2.072637852489245,Thompson Sampling
1505,0.7473453304874556,Thompson Sampling
1506,1.3205756641514612,Thompson Sampling
1507,-0.07526456066528331,Thompson Sampling
1508,1.6182232019746605,Thompson Sampling
1509,1.3842314872204198,Thompson Sampling
1510,2.426217291202209,Thompson Sampling
1511,1.500177478412613,Thompson Sampling
1512,-0.49655417420933357,Thompson Sampling
1513,-0.06653049355495222,Thompson Sampling
1514,1.7957896887166487,Thompson Sampling
1515,0.2099028299487189,Thompson Sampling
1516,1.720807600741696,Thompson Sampling
1517,2.2559294349274017,Thompson Sampling
1518,1.3214509110522326,Thompson Sampling
1519,0.788446400428517,Thompson Sampling
1520,2.6353486831385204,Thompson Sampling
1521,-0.3466341923983438,Thompson Sampling
1522,-0.3508329666759217,Thompson Sampling
1523,2.5068275678894008,Thompson Sampling
1524,1.602671358280312,Thompson Sampling
1525,0.9876659469607183,Thompson Sampling
1526,0.632489993332107,Thompson Sampling
1527,1.8255410188818113,Thompson Sampling
1528,0.43119324312593127,Thompson Sampling
1529,-0.4782884504488253,Thompson Sampling
1530,-0.7835299431706325,Thompson Sampling
1531,1.0946243381892538,Thompson Sampling
1532,0.6234509232597096,Thompson Sampling
1533,2.4646848313140515,Thompson Sampling
1534,0.509591159944939,Thompson Sampling
1535,0.28035401106049385,Thompson Sampling
1536,0.912562512214015,Thompson Sampling
1537,0.15404393189350718,Thompson Sampling
1538,1.6431058194561792,Thompson Sampling
1539,0.9290356233601441,Thompson Sampling
1540,-0.13817591857796752,Thompson Sampling
1541,1.8322898552788132,Thompson Sampling
1542,0.5870543764303195,Thompson Sampling
1543,0.25897655486677496,Thompson Sampling
1544,0.8140070586699097,Thompson Sampling
1545,2.219386430474911,Thompson Sampling
1546,2.0622260043980973,Thompson Sampling
1547,1.0668845677901149,Thompson Sampling
1548,0.5708480550406951,Thompson Sampling
1549,2.357716879245663,Thompson Sampling
1550,-0.233611352982233,Thompson Sampling
1551,0.20470102594014117,Thompson Sampling
1552,0.09285258871673752,Thompson Sampling
1553,1.9944590541839458,Thompson Sampling
1554,0.7192178658552422,Thompson Sampling
1555,1.08689735035263,Thompson Sampling
1556,1.0456687667156486,Thompson Sampling
1557,0.6386744138168541,Thompson Sampling
1558,0.11757525453375584,Thompson Sampling
1559,0.8681067295278053,Thompson Sampling
1560,-0.5841574597635402,Thompson Sampling
1561,1.6093603401888075,Thompson Sampling
1562,1.9425926109133997,Thompson Sampling
1563,1.6667853425381016,Thompson Sampling
1564,0.8749382187659209,Thompson Sampling
1565,1.5296352219742417,Thompson Sampling
1566,0.6187470970111231,Thompson Sampling
1567,1.0884304894993038,Thompson Sampling
1568,0.8573071290229134,Thompson Sampling
1569,-0.20978424278178476,Thompson Sampling
1570,1.2342265700897952,Thompson Sampling
1571,1.7834558882501557,Thompson Sampling
1572,-1.0280076398720848,Thompson Sampling
1573,0.1011156831625789,Thompson Sampling
1574,1.2701170938452524,Thompson Sampling
1575,0.0871591045967054,Thompson Sampling
1576,1.2222976643902101,Thompson Sampling
1577,0.9182703766980933,Thompson Sampling
1578,0.8933862408529865,Thompson Sampling
1579,2.0869625692445313,Thompson Sampling
1580,1.6996432562269796,Thompson Sampling
1581,1.3439809392548856,Thompson Sampling
1582,-1.333219134120537,Thompson Sampling
1583,-0.24557155487806825,Thompson Sampling
1584,0.7892368465770906,Thompson Sampling
1585,0.5890144530699479,Thompson Sampling
1586,0.6022535956089937,Thompson Sampling
1587,0.8453928919950392,Thompson Sampling
1588,1.7277420995655468,Thompson Sampling
1589,0.8599547705211793,Thompson Sampling
1590,0.47459688584836435,Thompson Sampling
1591,1.888542491096325,Thompson Sampling
1592,1.6068578455451497,Thompson Sampling
1593,0.6723619548862253,Thompson Sampling
1594,0.3127272530160581,Thompson Sampling
1595,1.3262648787498064,Thompson Sampling
1596,0.4033032330172354,Thompson Sampling
1597,1.3791925042102586,Thompson Sampling
1598,-0.9566977582196576,Thompson Sampling
1599,1.7810358103928121,Thompson Sampling
1600,0.8476331151456935,Thompson Sampling
1601,1.0817257685899684,Thompson Sampling
1602,0.8347564803615863,Thompson Sampling
1603,0.8811390164600336,Thompson Sampling
1604,1.304007553406684,Thompson Sampling
1605,-0.02742071564150972,Thompson Sampling
1606,0.20092873337666783,Thompson Sampling
1607,0.5885779930712016,Thompson Sampling
1608,0.4853552846000921,Thompson Sampling
1609,-0.03967143051801525,Thompson Sampling
1610,0.6994202640196008,Thompson Sampling
1611,1.0116873238832467,Thompson Sampling
1612,0.06359043522714314,Thompson Sampling
1613,0.7856980680092004,Thompson Sampling
1614,2.5571527027628376,Thompson Sampling
1615,-0.45710924031004085,Thompson Sampling
1616,0.4053772643651204,Thompson Sampling
1617,1.8925638453668316,Thompson Sampling
1618,1.1333209923837786,Thompson Sampling
1619,0.6245051347931188,Thompson Sampling
1620,0.34870706078850694,Thompson Sampling
1621,2.485945798835666,Thompson Sampling
1622,2.5261958800547184,Thompson Sampling
1623,1.2152615528002664,Thompson Sampling
1624,1.9952949616253006,Thompson Sampling
1625,0.811117528421643,Thompson Sampling
1626,1.2597011059033068,Thompson Sampling
1627,1.128484932786632,Thompson Sampling
1628,1.5152467145314636,Thompson Sampling
1629,1.581453451523821,Thompson Sampling
1630,2.306820703143048,Thompson Sampling
1631,0.7467704228419528,Thompson Sampling
1632,0.5818510446144969,Thompson Sampling
1633,3.0182054567867533,Thompson Sampling
1634,0.9490774109831425,Thompson Sampling
1635,2.4243030948536037,Thompson Sampling
1636,0.45802721168581134,Thompson Sampling
1637,1.1913741988785262,Thompson Sampling
1638,1.0828736360411202,Thompson Sampling
1639,0.9649476018671469,Thompson Sampling
1640,1.9035143534186485,Thompson Sampling
1641,0.42636220770635275,Thompson Sampling
1642,1.4036126873428163,Thompson Sampling
1643,-1.2165540689978749,Thompson Sampling
1644,2.380741663896084,Thompson Sampling
1645,2.701828791979461,Thompson Sampling
1646,0.9946032515049484,Thompson Sampling
1647,0.9082703479870992,Thompson Sampling
1648,1.2666440349912995,Thompson Sampling
1649,0.585003069252565,Thompson Sampling
1650,0.8377697993118748,Thompson Sampling
1651,0.676650221624951,Thompson Sampling
1652,-0.9422831345980531,Thompson Sampling
1653,0.25322561165973856,Thompson Sampling
1654,-1.159483442150984,Thompson Sampling
1655,-0.7915875594942461,Thompson Sampling
1656,-0.6367920024801921,Thompson Sampling
1657,1.8088519159332523,Thompson Sampling
1658,1.0978051173386878,Thompson Sampling
1659,0.0936505588167249,Thompson Sampling
1660,0.8470664330985427,Thompson Sampling
1661,1.0484702587003893,Thompson Sampling
1662,0.39742808562858734,Thompson Sampling
1663,-0.5350100467093503,Thompson Sampling
1664,-0.5993732877041098,Thompson Sampling
1665,0.9164776152921134,Thompson Sampling
1666,1.4717313106349872,Thompson Sampling
1667,-0.4556374564121842,Thompson Sampling
1668,2.221558959439004,Thompson Sampling
1669,1.2326456755566761,Thompson Sampling
1670,1.6961860356412117,Thompson Sampling
1671,0.6261675583089505,Thompson Sampling
1672,0.5499534440849321,Thompson Sampling
1673,0.9276180378944412,Thompson Sampling
1674,-0.8381947788048346,Thompson Sampling
1675,1.6264546831482827,Thompson Sampling
1676,1.6996211609614558,Thompson Sampling
1677,-1.4209495249073898,Thompson Sampling
1678,-0.20933119340943607,Thompson Sampling
1679,1.153074414967173,Thompson Sampling
1680,-0.567596282244951,Thompson Sampling
1681,1.9086096847798841,Thompson Sampling
1682,2.316390576862245,Thompson Sampling
1683,0.9512231670175727,Thompson Sampling
1684,0.06824472167181073,Thompson Sampling
1685,-1.546380634800766,Thompson Sampling
1686,2.6063655250670443,Thompson Sampling
1687,-0.29119475000219097,Thompson Sampling
1688,0.8681191694585706,Thompson Sampling
1689,1.2189270970188195,Thompson Sampling
1690,2.3441004093178566,Thompson Sampling
1691,3.1511572913506627,Thompson Sampling
1692,-0.09367192529926405,Thompson Sampling
1693,1.3177094171750574,Thompson Sampling
1694,-1.0956808411928896,Thompson Sampling
1695,0.5565130546319104,Thompson Sampling
1696,0.7401561337232425,Thompson Sampling
1697,0.7756618700137512,Thompson Sampling
1698,2.2465978303360856,Thompson Sampling
1699,0.5757689645649096,Thompson Sampling
1700,1.2615474550239938,Thompson Sampling
1701,-0.2936202964760747,Thompson Sampling
1702,1.8681734395086318,Thompson Sampling
1703,-0.9313440609854993,Thompson Sampling
1704,2.5872010454013914,Thompson Sampling
1705,-1.6367924402308889,Thompson Sampling
1706,-0.005581889149844255,Thompson Sampling
1707,2.74000961263966,Thompson Sampling
1708,0.8894009596906061,Thompson Sampling
1709,1.4382634733057529,Thompson Sampling
1710,0.5918547272359413,Thompson Sampling
1711,2.2720945195599094,Thompson Sampling
1712,1.7938122662490832,Thompson Sampling
1713,0.9640722449901724,Thompson Sampling
1714,1.6985499252745382,Thompson Sampling
1715,0.38808596877051904,Thompson Sampling
1716,-0.10036925120399165,Thompson Sampling
1717,1.2358847020368007,Thompson Sampling
1718,0.8550788847365489,Thompson Sampling
1719,1.504912047258468,Thompson Sampling
1720,1.9617422511238218,Thompson Sampling
1721,1.6573163437199627,Thompson Sampling
1722,1.412766860273171,Thompson Sampling
1723,1.131452918847052,Thompson Sampling
1724,-1.0832882081406285,Thompson Sampling
1725,-0.004801319332039422,Thompson Sampling
1726,-0.3758815782958961,Thompson Sampling
1727,0.027433270834489765,Thompson Sampling
1728,0.7976364626353144,Thompson Sampling
1729,1.1118359252584604,Thompson Sampling
1730,2.0687842605290574,Thompson Sampling
1731,1.1261416434239266,Thompson Sampling
1732,0.5561237877256218,Thompson Sampling
1733,0.18202460518416974,Thompson Sampling
1734,0.6508246329796792,Thompson Sampling
1735,1.4602929283493533,Thompson Sampling
1736,1.1245351344161603,Thompson Sampling
1737,1.622462651393587,Thompson Sampling
1738,2.127119849202665,Thompson Sampling
1739,-0.8541569834271238,Thompson Sampling
1740,-1.5927059591847903,Thompson Sampling
1741,2.045800035204988,Thompson Sampling
1742,0.5314966483651455,Thompson Sampling
1743,2.0985310630496543,Thompson Sampling
1744,1.3178057190472496,Thompson Sampling
1745,0.22492847647188863,Thompson Sampling
1746,1.4210336120199547,Thompson Sampling
1747,0.19944051605695645,Thompson Sampling
1748,1.3335180834024765,Thompson Sampling
1749,0.9494024560333464,Thompson Sampling
1750,0.14399090411629945,Thompson Sampling
1751,-0.14218330695568782,Thompson Sampling
1752,-0.32010442230422986,Thompson Sampling
1753,2.243343521844554,Thompson Sampling
1754,0.500775336218833,Thompson Sampling
1755,-0.4890722455313894,Thompson Sampling
1756,1.9026288106892115,Thompson Sampling
1757,0.18394915155376168,Thompson Sampling
1758,0.6412959568130485,Thompson Sampling
1759,1.2516638382457783,Thompson Sampling
1760,1.01291920423288,Thompson Sampling
1761,0.9480356509035864,Thompson Sampling
1762,1.437240533700483,Thompson Sampling
1763,0.4032765848371389,Thompson Sampling
1764,1.92489928222122,Thompson Sampling
1765,0.7394588206088993,Thompson Sampling
1766,0.5480454814716782,Thompson Sampling
1767,1.243839455264527,Thompson Sampling
1768,1.3688654576095654,Thompson Sampling
1769,1.9391125805499794,Thompson Sampling
1770,1.2385506730493547,Thompson Sampling
1771,-0.37519403268428575,Thompson Sampling
1772,2.2006943490953628,Thompson Sampling
1773,2.324511830883905,Thompson Sampling
1774,-1.335666240981959,Thompson Sampling
1775,1.9678502089751788,Thompson Sampling
1776,-1.3805563296326433,Thompson Sampling
1777,1.6804317134046727,Thompson Sampling
1778,-0.22906415352931142,Thompson Sampling
1779,1.040884154570406,Thompson Sampling
1780,2.2211167091191983,Thompson Sampling
1781,-0.5725035722393822,Thompson Sampling
1782,2.4718402965062554,Thompson Sampling
1783,2.4445718031750916,Thompson Sampling
1784,-0.6635868160377985,Thompson Sampling
1785,1.1292741542494946,Thompson Sampling
1786,2.4326348569801026,Thompson Sampling
1787,1.2837859615646305,Thompson Sampling
1788,3.0065346549045877,Thompson Sampling
1789,2.029813064232154,Thompson Sampling
1790,2.7150455182204842,Thompson Sampling
1791,1.976315060939327,Thompson Sampling
1792,3.108936285703479,Thompson Sampling
1793,0.9887105496179388,Thompson Sampling
1794,-0.518474090644374,Thompson Sampling
1795,2.152180798290377,Thompson Sampling
1796,2.847734038056391,Thompson Sampling
1797,1.8448245422314167,Thompson Sampling
1798,2.5153018568776697,Thompson Sampling
1799,1.4944465587874125,Thompson Sampling
1800,1.0741188769935208,Thompson Sampling
1801,2.776542082685702,Thompson Sampling
1802,0.7127830918636545,Thompson Sampling
1803,-0.5112436968442428,Thompson Sampling
1804,0.0645539613494851,Thompson Sampling
1805,1.7459187612386988,Thompson Sampling
1806,0.7483267351825773,Thompson Sampling
1807,1.2216546258423147,Thompson Sampling
1808,1.1223728106096096,Thompson Sampling
1809,0.17153812550929393,Thompson Sampling
1810,0.39283443566762083,Thompson Sampling
1811,1.795366516554882,Thompson Sampling
1812,-0.1394286296951347,Thompson Sampling
1813,0.8049347055364973,Thompson Sampling
1814,0.9699297874955873,Thompson Sampling
1815,0.13950263470493252,Thompson Sampling
1816,3.2722146886299353,Thompson Sampling
1817,0.14561068443120495,Thompson Sampling
1818,1.5560601994135308,Thompson Sampling
1819,0.18480323783730457,Thompson Sampling
1820,1.5241729439886726,Thompson Sampling
1821,-0.9806106914028355,Thompson Sampling
1822,-0.7496883350688426,Thompson Sampling
1823,1.9250881632602668,Thompson Sampling
1824,1.044492092001734,Thompson Sampling
1825,0.33009047587592544,Thompson Sampling
1826,1.3269020275514782,Thompson Sampling
1827,1.1457507426065556,Thompson Sampling
1828,1.0635960372069875,Thompson Sampling
1829,0.1690838924609651,Thompson Sampling
1830,1.6759632097195083,Thompson Sampling
1831,0.5471478906510894,Thompson Sampling
1832,0.707479053584019,Thompson Sampling
1833,0.7200744762022908,Thompson Sampling
1834,1.7707157818497459,Thompson Sampling
1835,1.3611782739928646,Thompson Sampling
1836,-0.06426252654857767,Thompson Sampling
1837,1.7503538235125142,Thompson Sampling
1838,0.207743817198751,Thompson Sampling
1839,0.9636226573750741,Thompson Sampling
1840,0.13294975250278895,Thompson Sampling
1841,1.409038283247074,Thompson Sampling
1842,-0.5454323136946937,Thompson Sampling
1843,0.9446720895727415,Thompson Sampling
1844,-0.051479577676512345,Thompson Sampling
1845,0.6735742368696902,Thompson Sampling
1846,2.365990109996938,Thompson Sampling
1847,-0.043510792640374496,Thompson Sampling
1848,1.651493959074214,Thompson Sampling
1849,1.2350049114250423,Thompson Sampling
1850,0.05414296518558359,Thompson Sampling
1851,1.1249020689230016,Thompson Sampling
1852,3.1147747601879825,Thompson Sampling
1853,-0.763327688333628,Thompson Sampling
1854,2.350356943584155,Thompson Sampling
1855,1.2629559138751267,Thompson Sampling
1856,0.11961862605810747,Thompson Sampling
1857,1.7580063573008908,Thompson Sampling
1858,0.7917310480115267,Thompson Sampling
1859,-0.09922954424440045,Thompson Sampling
1860,1.6692548822930913,Thompson Sampling
1861,0.4316712601677513,Thompson Sampling
1862,1.6144120284416084,Thompson Sampling
1863,0.7151340402996678,Thompson Sampling
1864,1.51689889016497,Thompson Sampling
1865,1.4731881760320125,Thompson Sampling
1866,1.3928257400258621,Thompson Sampling
1867,0.15981038442388584,Thompson Sampling
1868,2.192465005054494,Thompson Sampling
1869,0.8175892965059686,Thompson Sampling
1870,-0.3456936505586049,Thompson Sampling
1871,0.3716574187316465,Thompson Sampling
1872,1.8412721656159252,Thompson Sampling
1873,0.08226600104508008,Thompson Sampling
1874,1.60431111737466,Thompson Sampling
1875,1.515545825097694,Thompson Sampling
1876,2.052085699349043,Thompson Sampling
1877,-1.1966857457265212,Thompson Sampling
1878,-0.7154919359351435,Thompson Sampling
1879,0.23896420395785178,Thompson Sampling
1880,0.7514800103566075,Thompson Sampling
1881,0.6013494750375862,Thompson Sampling
1882,-1.0420964137057296,Thompson Sampling
1883,-0.39251885407305076,Thompson Sampling
1884,-0.06246064900409043,Thompson Sampling
1885,1.6325518348971984,Thompson Sampling
1886,0.8332806002501809,Thompson Sampling
1887,1.811335879444443,Thompson Sampling
1888,0.642099952613117,Thompson Sampling
1889,0.4400863598472189,Thompson Sampling
1890,-0.5264217003773702,Thompson Sampling
1891,2.455597744534396,Thompson Sampling
1892,1.3331960990287701,Thompson Sampling
1893,1.8416002352869643,Thompson Sampling
1894,0.9371103748402801,Thompson Sampling
1895,0.3327786755675737,Thompson Sampling
1896,0.28340638177637356,Thompson Sampling
1897,-0.42058784823425654,Thompson Sampling
1898,0.5915135379083685,Thompson Sampling
1899,1.0090653731550758,Thompson Sampling
1900,0.7305214164501631,Thompson Sampling
1901,0.23364824003940676,Thompson Sampling
1902,2.57792537447681,Thompson Sampling
1903,-0.0033188373295031104,Thompson Sampling
1904,2.5484565512792936,Thompson Sampling
1905,0.5555461101657841,Thompson Sampling
1906,-0.06400581226742297,Thompson Sampling
1907,0.6107325174954863,Thompson Sampling
1908,3.2861547141771688,Thompson Sampling
1909,0.4327560609823263,Thompson Sampling
1910,2.6605482848685824,Thompson Sampling
1911,0.044783792853500426,Thompson Sampling
1912,1.0284809173354512,Thompson Sampling
1913,0.6325939636329019,Thompson Sampling
1914,1.0831135678711028,Thompson Sampling
1915,0.8839286892033886,Thompson Sampling
1916,2.610697793917172,Thompson Sampling
1917,1.5051116650729472,Thompson Sampling
1918,1.9368143848342712,Thompson Sampling
1919,0.5506620629607337,Thompson Sampling
1920,2.312078860429814,Thompson Sampling
1921,1.090376669875503,Thompson Sampling
1922,-0.13108378769799156,Thompson Sampling
1923,0.8093967223666391,Thompson Sampling
1924,-0.5731845590838733,Thompson Sampling
1925,0.5139380755237557,Thompson Sampling
1926,-0.7768896363864083,Thompson Sampling
1927,2.847520934469114,Thompson Sampling
1928,0.11484936654203781,Thompson Sampling
1929,0.7925591236161937,Thompson Sampling
1930,2.3058314725337903,Thompson Sampling
1931,-0.5168786758317195,Thompson Sampling
1932,0.7137205101177296,Thompson Sampling
1933,0.8834908977437812,Thompson Sampling
1934,0.6956911825917275,Thompson Sampling
1935,-0.03236108103852031,Thompson Sampling
1936,-0.6415231148428459,Thompson Sampling
1937,0.5372488281562722,Thompson Sampling
1938,1.8043924135353318,Thompson Sampling
1939,1.7809117591839396,Thompson Sampling
1940,2.276296783304443,Thompson Sampling
1941,0.8582031340272198,Thompson Sampling
1942,1.4169836548425367,Thompson Sampling
1943,1.2038040444910325,Thompson Sampling
1944,1.0696962426403165,Thompson Sampling
1945,1.9097437014253367,Thompson Sampling
1946,1.0205225491557806,Thompson Sampling
1947,-0.04277332760707164,Thompson Sampling
1948,2.253564920451118,Thompson Sampling
1949,0.6611300247062952,Thompson Sampling
1950,1.243375888988568,Thompson Sampling
1951,0.7917507403276871,Thompson Sampling
1952,2.4155071007665443,Thompson Sampling
1953,1.2334006088601424,Thompson Sampling
1954,0.1076047351714764,Thompson Sampling
1955,2.4413506471033872,Thompson Sampling
1956,1.121042748561927,Thompson Sampling
1957,1.9332759461846925,Thompson Sampling
1958,1.199158842131938,Thompson Sampling
1959,3.042589884137913,Thompson Sampling
1960,2.584553522533085,Thompson Sampling
1961,0.8398227278498444,Thompson Sampling
1962,0.7434687390674941,Thompson Sampling
1963,0.3535461030325254,Thompson Sampling
1964,1.2838103232861406,Thompson Sampling
1965,0.6984311904839526,Thompson Sampling
1966,0.20674631015569178,Thompson Sampling
1967,1.2776993801687022,Thompson Sampling
1968,0.5353411059575491,Thompson Sampling
1969,0.04240282973709919,Thompson Sampling
1970,1.1197208532456697,Thompson Sampling
1971,-1.2195650541232514,Thompson Sampling
1972,0.4586516767818029,Thompson Sampling
1973,1.2774430301413684,Thompson Sampling
1974,1.0804388864346834,Thompson Sampling
1975,0.33200437129764837,Thompson Sampling
1976,-0.06874632026850291,Thompson Sampling
1977,0.40803704267449203,Thompson Sampling
1978,1.309390707964619,Thompson Sampling
1979,1.2208592220360641,Thompson Sampling
1980,-0.00024120721451814653,Thompson Sampling
1981,0.6733522331663444,Thompson Sampling
1982,1.5216279674805495,Thompson Sampling
1983,1.9167624797102363,Thompson Sampling
1984,-0.6224824428973006,Thompson Sampling
1985,1.305316855537111,Thompson Sampling
1986,-1.1813363615795336,Thompson Sampling
1987,0.5055858029833096,Thompson Sampling
1988,-1.8092550776588188,Thompson Sampling
1989,1.606342982935807,Thompson Sampling
1990,-0.459734196528811,Thompson Sampling
1991,1.1163911739978918,Thompson Sampling
1992,-0.4812472092403196,Thompson Sampling
1993,1.0152903515817984,Thompson Sampling
1994,0.07435593137299223,Thompson Sampling
1995,0.953407249100232,Thompson Sampling
1996,-0.3384619854703733,Thompson Sampling
1997,0.5234813522471824,Thompson Sampling
1998,2.0141208549265674,Thompson Sampling
1999,1.6438889743341316,Thompson Sampling
2000,1.8023680222312173,Thompson Sampling
2001,0.24858115263630398,Thompson Sampling
2002,1.4313287325936623,Thompson Sampling
2003,1.2957166759469538,Thompson Sampling
2004,1.7002874703457482,Thompson Sampling
2005,1.1006979495248768,Thompson Sampling
2006,1.8843019942797876,Thompson Sampling
2007,0.273391375082048,Thompson Sampling
2008,1.4986035246945897,Thompson Sampling
2009,0.07867143975354585,Thompson Sampling
2010,1.9089754302113393,Thompson Sampling
2011,0.6170360899792224,Thompson Sampling
2012,0.3387396286944472,Thompson Sampling
2013,3.1536868720035134,Thompson Sampling
2014,1.8861620272169666,Thompson Sampling
2015,0.42157731982608626,Thompson Sampling
2016,-0.611109369839813,Thompson Sampling
2017,1.9712990426140937,Thompson Sampling
2018,1.6172583831350242,Thompson Sampling
2019,0.19459658785835499,Thompson Sampling
2020,1.8828672796119015,Thompson Sampling
2021,1.2970259725128588,Thompson Sampling
2022,2.3434649294807572,Thompson Sampling
2023,0.9656067310501063,Thompson Sampling
2024,0.9312488415806893,Thompson Sampling
2025,1.4558283478510123,Thompson Sampling
2026,2.1711782827322703,Thompson Sampling
2027,-0.875469023469943,Thompson Sampling
2028,-0.14125756733459272,Thompson Sampling
2029,0.45172014310225006,Thompson Sampling
2030,0.4864382638297384,Thompson Sampling
2031,1.3354471824282674,Thompson Sampling
2032,-0.5975065867230541,Thompson Sampling
2033,-0.047008603056824416,Thompson Sampling
2034,2.2290359154819472,Thompson Sampling
2035,0.7626844600019558,Thompson Sampling
2036,1.3944904751724285,Thompson Sampling
2037,1.525872090773536,Thompson Sampling
2038,1.7580151255541208,Thompson Sampling
2039,3.0174383404036784,Thompson Sampling
2040,0.5558006542633411,Thompson Sampling
2041,1.1409056621316387,Thompson Sampling
2042,1.3274820655558432,Thompson Sampling
2043,1.4040139161840979,Thompson Sampling
2044,-0.1725028759759627,Thompson Sampling
2045,2.6813749103769506,Thompson Sampling
2046,0.49946807510298163,Thompson Sampling
2047,-0.03612758710265174,Thompson Sampling
2048,1.0034097605901182,Thompson Sampling
2049,1.2017037824384076,Thompson Sampling
2050,1.1179301675956737,Thompson Sampling
2051,1.553217094708212,Thompson Sampling
2052,1.4432386558949233,Thompson Sampling
2053,0.6232279687013969,Thompson Sampling
2054,2.6565172182201606,Thompson Sampling
2055,1.9563590851265125,Thompson Sampling
2056,2.247059147188957,Thompson Sampling
2057,0.9036080533722186,Thompson Sampling
2058,0.6180070441519911,Thompson Sampling
2059,2.7669337175703252,Thompson Sampling
2060,1.296736450878712,Thompson Sampling
2061,0.41483754648296894,Thompson Sampling
2062,0.15628845036799444,Thompson Sampling
2063,0.16638192209198177,Thompson Sampling
2064,0.43407028284344,Thompson Sampling
